Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,AwayOVA,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff,HT_win_rate_against,AT_win_rate_against
2012-12-22,Liverpool,Fulham,4.0,0.0,H,79,77,2,17,22,52,7,0.3684210526315789,23.0,23.0,0.0,0.29411764705882354,17,20,52,-3,0.3684210526315789,28.0,29.0,-1.0,0.29411764705882354,0,0,0,0,0,0,0,0,0.4,0.2,2,0,10,0.0,0.0,1.0,0.5454545454545454,0.2727272727272727
2012-12-22,Man City,Reading,1.0,0.0,H,82,71,11,17,36,89,64,0.7368421052631579,33.0,15.0,18.0,0.5882352941176471,17,9,-1,-1,0.0,21.0,36.0,-15.0,0.05882352941176471,0,0,0,0,0,0,1,1,0.4,0.0,27,90,65,0.7368421052631579,0.5294117647058824,33.0,0.25,0.75
2012-12-22,Newcastle,QPR,1.0,0.0,H,77,75,2,17,17,65,5,0.5,19.0,26.0,-7.0,0.2352941176470588,17,10,37,-23,0.2631578947368421,15.0,30.0,-15.0,0.05882352941176471,0,0,0,0,0,0,0,0,0.2,0.2,7,28,28,0.2368421052631579,0.1764705882352941,8.0,0.625,0.25
2012-12-22,Southampton,Sunderland,0.0,1.0,A,73,75,-2,16,15,-1,-1,0.0,22.0,32.0,-10.0,0.25,17,16,45,-1,0.2894736842105263,18.0,24.0,-6.0,0.17647058823529413,0,0,0,0,0,0,0,0,0.6,0.2,-1,-46,0,-0.2894736842105263,0.07352941176470587,-4.0,0.5,0.3
2012-12-22,Tottenham,Stoke,0.0,0.0,D,80,75,5,17,29,69,25,0.5263157894736842,30.0,25.0,5.0,0.5294117647058824,17,24,45,-17,0.2894736842105263,15.0,13.0,2.0,0.29411764705882354,0,0,0,0,0,0,0,0,0.8,0.6,5,24,42,0.23684210526315785,0.2352941176470588,3.0,0.5,0.375
2012-12-22,West Brom,Norwich,2.0,1.0,H,74,73,1,17,27,47,-7,0.34210526315789475,24.0,21.0,3.0,0.4705882352941176,17,25,47,-14,0.3157894736842105,19.0,25.0,-6.0,0.35294117647058826,0,0,0,0,1,0,0,0,0.2,0.6,2,0,7,0.02631578947368424,0.11764705882352935,9.0,0.25,0.5
2012-12-22,West Ham,Everton,1.0,2.0,A,74,76,-2,17,23,-1,-1,0.0,21.0,20.0,1.0,0.35294117647058826,17,27,56,10,0.3947368421052632,28.0,21.0,7.0,0.35294117647058826,0,0,0,0,0,0,0,0,0.2,0.2,-4,-57,-11,-0.3947368421052632,0.0,-6.0,0.1875,0.5
2012-12-22,Wigan,Arsenal,0.0,1.0,A,74,80,-6,17,15,43,-20,0.2894736842105263,18.0,32.0,-14.0,0.2352941176470588,17,27,70,25,0.5526315789473685,31.0,18.0,13.0,0.4117647058823529,0,0,0,0,0,0,0,0,0.2,0.4,-12,-27,-45,-0.2631578947368421,-0.1764705882352941,-27.0,0.14285714285714285,0.7142857142857143
2012-12-23,Chelsea,Aston Villa,8.0,0.0,H,81,75,6,16,29,64,19,0.4736842105263158,28.0,17.0,11.0,0.5,17,18,38,-16,0.18421052631578946,15.0,24.0,-9.0,0.2352941176470588,0,0,0,0,0,0,0,0,0.2,0.4,11,26,35,0.2894736842105263,0.2647058823529412,20.0,0.42105263157894735,0.2631578947368421
2012-12-23,Swansea,Man United,1.0,1.0,D,74,82,-8,17,23,47,-7,0.3157894736842105,26.0,22.0,4.0,0.35294117647058826,17,42,89,56,0.7368421052631579,43.0,24.0,19.0,0.8235294117647058,0,0,0,0,1,1,0,0,0.4,1.0,-19,-42,-63,-0.42105263157894735,-0.4705882352941176,-15.0,0.0,1.0
2012-12-26,Aston Villa,Tottenham,0.0,4.0,A,75,80,-5,18,18,38,-16,0.18421052631578946,15.0,32.0,-17.0,0.2222222222222222,18,30,69,25,0.5263157894736842,30.0,25.0,5.0,0.5,0,0,0,0,0,0,0,0,0.4,0.6,-12,-31,-41,-0.3421052631578947,-0.2777777777777778,-22.0,0.3333333333333333,0.3333333333333333
2012-12-26,Everton,Wigan,2.0,1.0,H,76,74,2,18,30,56,10,0.3947368421052632,30.0,22.0,8.0,0.3888888888888889,18,15,43,-20,0.2894736842105263,18.0,33.0,-15.0,0.2222222222222222,0,0,0,0,0,0,0,0,0.4,0.0,15,13,30,0.10526315789473688,0.16666666666666669,23.0,0.4666666666666667,0.13333333333333333
2012-12-26,Fulham,Southampton,1.0,1.0,D,77,73,4,18,20,52,-3,0.3684210526315789,28.0,33.0,-5.0,0.2777777777777778,17,15,-1,-1,0.0,22.0,33.0,-11.0,0.2352941176470588,0,0,0,0,0,0,0,0,0.2,0.4,5,53,-2,0.3684210526315789,0.04248366013071897,6.0,0.3333333333333333,0.1111111111111111
2012-12-26,Man United,Newcastle,4.0,3.0,H,82,77,5,18,43,89,56,0.7368421052631579,44.0,25.0,19.0,0.7777777777777778,18,20,65,5,0.5,20.0,26.0,-6.0,0.2777777777777778,0,0,0,0,0,0,0,0,0.8,0.4,23,24,51,0.23684210526315785,0.5,25.0,0.5675675675675675,0.10810810810810811
2012-12-26,Norwich,Chelsea,0.0,1.0,A,73,81,-8,18,25,47,-14,0.3157894736842105,20.0,27.0,-7.0,0.3333333333333333,17,32,64,19,0.4736842105263158,36.0,17.0,19.0,0.5294117647058824,0,0,0,0,0,0,0,0,0.6,0.4,-7,-17,-33,-0.1578947368421053,-0.19607843137254904,-26.0,0.2222222222222222,0.5555555555555556
2012-12-26,QPR,West Brom,1.0,2.0,A,75,74,1,18,10,37,-23,0.2631578947368421,15.0,31.0,-16.0,0.05555555555555555,18,30,47,-7,0.34210526315789475,26.0,22.0,4.0,0.5,0,0,0,0,0,0,0,0,0.2,0.2,-20,-10,-16,-0.07894736842105265,-0.4444444444444444,-20.0,0.0,0.6666666666666666
2012-12-26,Reading,Swansea,0.0,0.0,D,71,74,-3,18,9,-1,-1,0.0,21.0,37.0,-16.0,0.05555555555555555,18,24,47,-7,0.3157894736842105,27.0,23.0,4.0,0.3333333333333333,0,0,1,1,0,0,0,0,0.0,0.4,-15,-48,6,-0.3157894736842105,-0.2777777777777778,-20.0,0.0,0.0
2012-12-26,Stoke,Liverpool,3.0,1.0,H,75,79,-4,18,25,45,-17,0.2894736842105263,15.0,13.0,2.0,0.2777777777777778,18,25,52,7,0.3684210526315789,27.0,23.0,4.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.6,0,-7,-24,-0.0789473684210526,-0.055555555555555525,-2.0,0.2222222222222222,0.2222222222222222
2012-12-26,Sunderland,Man City,1.0,0.0,H,75,82,-7,18,19,45,-1,0.2894736842105263,19.0,24.0,-5.0,0.2222222222222222,18,39,89,64,0.7368421052631579,34.0,15.0,19.0,0.6111111111111112,0,0,0,0,0,0,0,0,0.4,0.6,-20,-44,-65,-0.4473684210526315,-0.38888888888888895,-24.0,0.17647058823529413,0.7058823529411765
2012-12-29,Arsenal,Newcastle,7.0,3.0,H,80,77,3,18,30,70,25,0.5526315789473685,32.0,18.0,14.0,0.4444444444444444,19,20,65,5,0.5,23.0,30.0,-7.0,0.2631578947368421,1,0,0,0,0,0,0,0,0.6,0.4,10,5,20,0.05263157894736848,0.1812865497076024,21.0,0.4722222222222222,0.25
2012-12-29,Aston Villa,Wigan,0.0,3.0,A,75,74,1,19,18,38,-16,0.18421052631578946,15.0,36.0,-21.0,0.21052631578947367,19,15,43,-20,0.2894736842105263,19.0,35.0,-16.0,0.21052631578947367,0,0,0,0,0,0,1,0,0.2,0.0,3,-5,4,-0.10526315789473686,0.0,-5.0,0.35714285714285715,0.2857142857142857
2012-12-29,Fulham,Swansea,1.0,2.0,A,77,74,3,19,21,52,-3,0.3684210526315789,29.0,34.0,-5.0,0.2631578947368421,19,25,47,-7,0.3157894736842105,27.0,23.0,4.0,0.3157894736842105,0,0,0,0,0,0,0,0,0.2,0.2,-4,5,4,0.05263157894736842,-0.05263157894736842,-9.0,0.0,1.0
2012-12-29,Man United,West Brom,2.0,0.0,H,82,74,8,19,46,89,56,0.7368421052631579,48.0,28.0,20.0,0.7894736842105263,19,33,47,-7,0.34210526315789475,28.0,23.0,5.0,0.5263157894736842,0,0,0,0,0,0,0,0,0.8,0.4,13,42,63,0.3947368421052631,0.2631578947368421,15.0,0.8333333333333334,0.0
2012-12-29,Norwich,Man City,3.0,4.0,A,73,82,-9,19,25,47,-14,0.3157894736842105,20.0,28.0,-8.0,0.3157894736842105,19,39,89,64,0.7368421052631579,34.0,16.0,18.0,0.5789473684210527,0,0,0,0,0,0,0,0,0.6,0.4,-14,-42,-78,-0.42105263157894735,-0.2631578947368421,-26.0,0.0,0.5
2012-12-29,Reading,West Ham,1.0,0.0,H,71,74,-3,19,10,-1,-1,0.0,21.0,37.0,-16.0,0.05263157894736842,18,23,-1,-1,0.0,22.0,22.0,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.2,-13,0,0,0.0,-0.2807017543859649,-16.0,0.5,0.25
2012-12-29,Stoke,Southampton,3.0,3.0,D,75,73,2,19,28,45,-17,0.2894736842105263,18.0,14.0,4.0,0.3157894736842105,18,16,-1,-1,0.0,23.0,34.0,-11.0,0.2222222222222222,0,0,0,0,0,0,0,0,0.4,0.2,12,46,-16,0.2894736842105263,0.0935672514619883,15.0,,
2012-12-29,Sunderland,Tottenham,1.0,2.0,A,75,80,-5,19,22,45,-1,0.2894736842105263,20.0,24.0,-4.0,0.2631578947368421,19,33,69,25,0.5263157894736842,34.0,25.0,9.0,0.5263157894736842,0,0,0,0,0,0,0,0,0.6,0.6,-11,-24,-26,-0.23684210526315785,-0.2631578947368421,-13.0,0.22727272727272727,0.5909090909090909
2012-12-30,Everton,Chelsea,1.0,2.0,A,76,81,-5,19,33,56,10,0.3947368421052632,32.0,23.0,9.0,0.42105263157894735,18,35,64,19,0.4736842105263158,37.0,17.0,20.0,0.5555555555555556,0,0,0,0,1,0,0,0,0.6,0.6,-2,-8,-9,-0.0789473684210526,-0.13450292397660826,-11.0,0.18421052631578946,0.39473684210526316
2012-12-30,QPR,Liverpool,0.0,3.0,A,75,79,-4,19,10,37,-23,0.2631578947368421,16.0,33.0,-17.0,0.05263157894736842,19,25,52,7,0.3684210526315789,28.0,26.0,2.0,0.3157894736842105,0,0,0,0,0,0,0,0,0.2,0.6,-15,-15,-30,-0.10526315789473684,-0.2631578947368421,-19.0,0.25,0.625
2013-01-01,Man City,Stoke,3.0,0.0,H,82,75,7,20,42,89,64,0.7368421052631579,38.0,19.0,19.0,0.6,20,29,45,-17,0.2894736842105263,21.0,17.0,4.0,0.3,0,0,0,0,0,0,0,0,0.6,0.2,13,44,81,0.4473684210526315,0.3,15.0,0.4444444444444444,0.1111111111111111
2013-01-01,Southampton,Arsenal,1.0,1.0,D,73,80,-7,19,17,-1,-1,0.0,26.0,37.0,-11.0,0.21052631578947367,19,33,70,25,0.5526315789473685,39.0,21.0,18.0,0.4736842105263158,0,0,0,0,1,0,0,0,0.2,0.8,-16,-71,-26,-0.5526315789473685,-0.2631578947368421,-29.0,0.12,0.6
2013-01-01,Swansea,Aston Villa,2.0,2.0,D,74,75,-1,20,28,47,-7,0.3157894736842105,29.0,24.0,5.0,0.35,20,18,38,-16,0.18421052631578946,15.0,39.0,-24.0,0.2,0,0,0,0,0,0,1,0,0.2,0.2,10,9,9,0.13157894736842105,0.14999999999999994,29.0,0.3333333333333333,0.3333333333333333
2013-01-01,Tottenham,Reading,3.0,1.0,H,80,71,9,20,36,69,25,0.5263157894736842,36.0,26.0,10.0,0.55,20,13,-1,-1,0.0,22.0,37.0,-15.0,0.1,0,0,0,0,0,0,0,0,0.6,0.2,23,70,26,0.5263157894736842,0.4500000000000001,25.0,0.8,0.2
2013-01-01,West Brom,Fulham,1.0,2.0,A,74,77,-3,20,33,47,-7,0.34210526315789475,28.0,25.0,3.0,0.5,20,21,52,-3,0.3684210526315789,30.0,36.0,-6.0,0.25,0,0,0,0,0,0,0,0,0.4,0.2,12,-5,-4,-0.02631578947368418,0.25,9.0,0.23076923076923078,0.46153846153846156
2013-01-01,West Ham,Norwich,2.0,1.0,H,74,73,1,19,23,-1,-1,0.0,22.0,23.0,-1.0,0.3157894736842105,20,25,47,-14,0.3157894736842105,23.0,32.0,-9.0,0.3,0,0,0,0,0,0,1,0,0.2,0.4,-2,-48,13,-0.3157894736842105,0.01578947368421052,8.0,0.0,0.2
2013-01-01,Wigan,Man United,0.0,4.0,A,74,82,-8,20,18,43,-20,0.2894736842105263,22.0,35.0,-13.0,0.25,20,49,89,56,0.7368421052631579,50.0,28.0,22.0,0.8,0,0,0,0,0,0,0,0,0.2,0.8,-31,-46,-76,-0.4473684210526315,-0.55,-35.0,0.06666666666666667,0.9333333333333333
2013-01-02,Chelsea,QPR,0.0,1.0,A,81,75,6,19,38,64,19,0.4736842105263158,39.0,18.0,21.0,0.5789473684210527,20,10,37,-23,0.2631578947368421,16.0,36.0,-20.0,0.05,1,0,0,0,0,0,1,0,0.8,0.2,28,27,42,0.21052631578947373,0.5289473684210526,41.0,0.4444444444444444,0.2222222222222222
2013-01-02,Liverpool,Sunderland,3.0,0.0,H,79,75,4,20,28,52,7,0.3684210526315789,31.0,26.0,5.0,0.35,20,22,45,-1,0.2894736842105263,21.0,26.0,-5.0,0.25,0,0,0,0,0,0,0,0,0.6,0.6,6,7,8,0.0789473684210526,0.09999999999999998,10.0,0.5217391304347826,0.13043478260869565
2013-01-02,Newcastle,Everton,1.0,2.0,A,77,76,1,20,20,65,5,0.5,26.0,37.0,-11.0,0.25,20,33,56,10,0.3947368421052632,33.0,25.0,8.0,0.4,0,0,0,0,0,0,0,0,0.2,0.6,-13,9,-5,0.10526315789473678,-0.15000000000000002,-19.0,0.43243243243243246,0.32432432432432434
2013-01-12,Aston Villa,Southampton,0.0,1.0,A,75,73,2,21,19,38,-16,0.18421052631578946,17.0,41.0,-24.0,0.19047619047619047,20,18,-1,-1,0.0,27.0,38.0,-11.0,0.2,0,0,0,0,0,0,0,0,0.2,0.2,1,39,-15,0.18421052631578946,-0.009523809523809544,-13.0,0.48,0.32
2013-01-12,Everton,Swansea,0.0,0.0,D,76,74,2,21,36,56,10,0.3947368421052632,35.0,26.0,9.0,0.42857142857142855,21,29,47,-7,0.3157894736842105,31.0,26.0,5.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.6,0.2,7,9,17,0.07894736842105271,0.09523809523809523,4.0,1.0,0.0
2013-01-12,Fulham,Wigan,1.0,1.0,D,77,74,3,21,24,52,-3,0.3684210526315789,32.0,37.0,-5.0,0.2857142857142857,21,18,43,-20,0.2894736842105263,22.0,39.0,-17.0,0.2380952380952381,0,0,0,0,0,0,0,0,0.2,0.2,6,9,17,0.0789473684210526,0.047619047619047616,12.0,0.4666666666666667,0.13333333333333333
2013-01-12,Norwich,Newcastle,0.0,0.0,D,73,77,-4,21,25,47,-14,0.3157894736842105,24.0,34.0,-10.0,0.2857142857142857,21,20,65,5,0.5,27.0,39.0,-12.0,0.2380952380952381,0,0,1,0,0,0,1,0,0.2,0.2,5,-18,-19,-0.1842105263157895,0.047619047619047616,2.0,0.3333333333333333,0.5555555555555556
2013-01-12,QPR,Tottenham,0.0,0.0,D,75,80,-5,21,13,37,-23,0.2631578947368421,17.0,36.0,-19.0,0.09523809523809523,21,39,69,25,0.5263157894736842,39.0,27.0,12.0,0.5714285714285714,0,0,0,0,1,0,0,0,0.4,0.8,-26,-32,-48,-0.2631578947368421,-0.4761904761904762,-31.0,0.3333333333333333,0.4444444444444444
2013-01-12,Reading,West Brom,3.0,2.0,H,71,74,-3,21,13,-1,-1,0.0,23.0,40.0,-17.0,0.09523809523809523,21,33,47,-7,0.34210526315789475,29.0,27.0,2.0,0.4761904761904762,0,0,0,0,0,0,0,0,0.2,0.4,-20,-48,6,-0.34210526315789475,-0.3809523809523809,-19.0,0.0,1.0
2013-01-12,Stoke,Chelsea,0.0,4.0,A,75,81,-6,21,29,45,-17,0.2894736842105263,21.0,20.0,1.0,0.2857142857142857,20,38,64,19,0.4736842105263158,39.0,19.0,20.0,0.55,0,0,0,0,0,0,0,0,0.2,0.8,-9,-19,-36,-0.1842105263157895,-0.26428571428571435,-19.0,0.0,0.7777777777777778
2013-01-12,Sunderland,West Ham,3.0,0.0,H,75,74,1,21,22,45,-1,0.2894736842105263,21.0,29.0,-8.0,0.2380952380952381,20,26,-1,-1,0.0,24.0,24.0,0.0,0.35,0,0,0,0,0,0,0,0,0.4,0.2,-4,46,0,0.2894736842105263,-0.1119047619047619,-8.0,0.2857142857142857,0.42857142857142855
2013-01-13,Arsenal,Man City,0.0,2.0,A,80,82,-2,20,34,70,25,0.5526315789473685,40.0,22.0,18.0,0.45,21,45,89,64,0.7368421052631579,41.0,19.0,22.0,0.6190476190476191,0,0,0,0,0,0,0,0,0.8,0.8,-11,-19,-39,-0.18421052631578932,-0.16904761904761906,-4.0,0.6551724137931034,0.13793103448275862
2013-01-13,Man United,Liverpool,2.0,1.0,H,82,79,3,21,52,89,56,0.7368421052631579,54.0,28.0,26.0,0.8095238095238095,21,31,52,7,0.3684210526315789,34.0,26.0,8.0,0.3809523809523809,1,0,0,0,0,0,0,0,0.8,0.6,21,37,49,0.3684210526315789,0.4285714285714286,18.0,0.5384615384615384,0.28205128205128205
2013-01-16,Chelsea,Southampton,2.0,2.0,D,81,73,8,21,41,64,19,0.4736842105263158,43.0,19.0,24.0,0.5714285714285714,21,21,-1,-1,0.0,28.0,38.0,-10.0,0.2380952380952381,0,0,0,0,0,0,0,0,0.8,0.2,20,65,20,0.4736842105263158,0.3333333333333333,34.0,0.625,0.20833333333333334
2013-01-19,Liverpool,Norwich,5.0,0.0,H,79,73,6,22,31,52,7,0.3684210526315789,35.0,28.0,7.0,0.3636363636363637,22,26,47,-14,0.3157894736842105,24.0,34.0,-10.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.6,0.0,5,5,21,0.05263157894736842,0.09090909090909094,17.0,0.6666666666666666,0.1111111111111111
2013-01-19,Man City,Fulham,2.0,0.0,H,82,77,5,22,48,89,64,0.7368421052631579,43.0,19.0,24.0,0.6363636363636364,22,25,52,-3,0.3684210526315789,33.0,38.0,-5.0,0.2727272727272727,1,0,0,0,0,0,0,0,0.8,0.2,23,37,67,0.3684210526315789,0.3636363636363637,29.0,0.38095238095238093,0.19047619047619047
2013-01-19,Newcastle,Reading,1.0,2.0,A,77,71,6,22,21,65,5,0.5,27.0,39.0,-12.0,0.2272727272727273,22,16,-1,-1,0.0,26.0,42.0,-16.0,0.13636363636363635,0,0,0,0,0,0,0,0,0.2,0.4,5,66,6,0.5,0.09090909090909093,4.0,0.4,0.4
2013-01-19,Swansea,Stoke,3.0,1.0,H,74,75,-1,22,30,47,-7,0.3157894736842105,31.0,26.0,5.0,0.3181818181818182,22,29,45,-17,0.2894736842105263,21.0,24.0,-3.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.2,0.2,1,2,10,0.02631578947368418,0.04545454545454547,8.0,0.3333333333333333,0.6666666666666666
2013-01-19,West Brom,Aston Villa,2.0,2.0,D,74,75,-1,22,33,47,-7,0.34210526315789475,31.0,30.0,1.0,0.4545454545454545,22,19,38,-16,0.18421052631578946,17.0,42.0,-25.0,0.18181818181818185,0,0,1,0,0,0,0,0,0.4,0.0,14,9,9,0.15789473684210528,0.2727272727272727,26.0,0.15384615384615385,0.38461538461538464
2013-01-19,West Ham,QPR,1.0,1.0,D,74,75,-1,21,26,-1,-1,0.0,24.0,27.0,-3.0,0.3333333333333333,22,14,37,-23,0.2631578947368421,17.0,36.0,-19.0,0.09090909090909093,0,0,0,0,0,0,0,0,0.2,0.2,12,-38,22,-0.2631578947368421,0.2424242424242424,16.0,0.2857142857142857,0.42857142857142855
2013-01-19,Wigan,Sunderland,2.0,3.0,A,74,75,-1,22,19,43,-20,0.2894736842105263,23.0,40.0,-17.0,0.2272727272727273,22,25,45,-1,0.2894736842105263,24.0,29.0,-5.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.2,0.6,-6,-2,-19,0.0,-0.045454545454545435,-12.0,0.46153846153846156,0.3076923076923077
2013-01-20,Chelsea,Arsenal,2.0,1.0,H,81,80,1,22,42,64,19,0.4736842105263158,45.0,21.0,24.0,0.5454545454545454,21,34,70,25,0.5526315789473685,40.0,24.0,16.0,0.42857142857142855,0,0,0,0,0,0,0,0,0.6,0.6,8,-6,-6,-0.07894736842105265,0.11688311688311688,8.0,0.2564102564102564,0.4358974358974359
2013-01-20,Tottenham,Man United,1.0,1.0,D,80,82,-2,22,40,69,25,0.5263157894736842,39.0,27.0,12.0,0.5454545454545454,22,55,89,56,0.7368421052631579,56.0,29.0,27.0,0.8181818181818182,0,0,0,0,1,0,0,0,0.6,0.8,-15,-20,-31,-0.21052631578947367,-0.2727272727272728,-15.0,0.10256410256410256,0.717948717948718
2013-01-21,Southampton,Everton,0.0,0.0,D,73,76,-3,22,22,-1,-1,0.0,30.0,40.0,-10.0,0.2272727272727273,22,37,56,10,0.3947368421052632,35.0,26.0,9.0,0.4090909090909091,0,0,0,0,0,0,0,0,0.2,0.6,-15,-57,-11,-0.3947368421052632,-0.18181818181818185,-19.0,0.28,0.44
2013-01-23,Arsenal,West Ham,5.0,1.0,H,80,74,6,22,34,70,25,0.5526315789473685,41.0,26.0,15.0,0.4090909090909091,22,27,-1,-1,0.0,25.0,28.0,-3.0,0.3181818181818182,0,0,0,0,0,0,0,0,0.4,0.2,7,71,26,0.5526315789473685,0.09090909090909094,18.0,0.6060606060606061,0.18181818181818182
2013-01-29,Aston Villa,Newcastle,1.0,2.0,A,75,77,-2,23,20,38,-16,0.18421052631578946,19.0,44.0,-25.0,0.17391304347826084,23,21,65,5,0.5,28.0,41.0,-13.0,0.21739130434782608,0,0,0,0,0,0,0,0,0.0,0.0,-1,-27,-21,-0.3157894736842105,-0.043478260869565216,-12.0,0.21621621621621623,0.4864864864864865
2013-01-29,QPR,Man City,0.0,0.0,D,75,82,-7,23,15,37,-23,0.2631578947368421,18.0,37.0,-19.0,0.08695652173913042,23,51,89,64,0.7368421052631579,45.0,19.0,26.0,0.6521739130434783,0,0,0,0,1,0,0,0,0.2,0.8,-36,-52,-87,-0.4736842105263158,-0.5652173913043479,-45.0,0.2222222222222222,0.6666666666666666
2013-01-29,Stoke,Wigan,2.0,2.0,D,75,74,1,23,29,45,-17,0.2894736842105263,22.0,27.0,-5.0,0.2608695652173913,23,19,43,-20,0.2894736842105263,25.0,43.0,-18.0,0.21739130434782608,0,0,1,0,0,0,0,0,0.2,0.2,10,2,3,0.0,0.043478260869565216,13.0,0.1111111111111111,0.2222222222222222
2013-01-29,Sunderland,Swansea,0.0,0.0,D,75,74,1,23,28,45,-1,0.2894736842105263,27.0,31.0,-4.0,0.3043478260869565,23,33,47,-7,0.3157894736842105,34.0,27.0,7.0,0.3478260869565217,0,0,0,0,0,0,0,0,0.6,0.4,-5,-2,6,-0.02631578947368418,-0.04347826086956519,-11.0,0.3333333333333333,0.0
2013-01-30,Arsenal,Liverpool,2.0,2.0,D,80,79,1,23,37,70,25,0.5526315789473685,46.0,27.0,19.0,0.43478260869565216,23,34,52,7,0.3684210526315789,40.0,28.0,12.0,0.39130434782608703,0,0,0,0,0,0,0,0,0.4,0.6,3,18,18,0.18421052631578955,0.04347826086956519,7.0,0.3076923076923077,0.358974358974359
2013-01-30,Everton,West Brom,2.0,1.0,H,76,74,2,23,38,56,10,0.3947368421052632,35.0,26.0,9.0,0.39130434782608703,23,34,47,-7,0.34210526315789475,33.0,32.0,1.0,0.43478260869565216,0,0,0,0,0,0,0,0,0.4,0.2,4,9,17,0.05263157894736848,-0.04347826086956519,8.0,0.5384615384615384,0.38461538461538464
2013-01-30,Fulham,West Ham,3.0,1.0,H,77,74,3,23,25,52,-3,0.3684210526315789,33.0,40.0,-7.0,0.2608695652173913,23,27,-1,-1,0.0,26.0,33.0,-7.0,0.3043478260869565,0,0,0,0,0,0,0,0,0.2,0.2,-2,53,-2,0.3684210526315789,-0.04347826086956525,0.0,0.11764705882352941,0.5882352941176471
2013-01-30,Man United,Southampton,2.0,1.0,H,82,73,9,23,56,89,56,0.7368421052631579,57.0,30.0,27.0,0.7826086956521741,23,23,-1,-1,0.0,30.0,40.0,-10.0,0.21739130434782608,0,0,0,0,0,0,0,0,0.8,0.2,33,90,57,0.7368421052631579,0.5652173913043479,37.0,0.72,0.2
2013-01-30,Norwich,Tottenham,1.0,1.0,D,73,80,-7,23,26,47,-14,0.3157894736842105,24.0,39.0,-15.0,0.2608695652173913,23,41,69,25,0.5263157894736842,40.0,28.0,12.0,0.5217391304347826,0,0,0,0,0,0,0,0,0.0,0.6,-15,-22,-39,-0.21052631578947367,-0.2608695652173913,-27.0,0.2222222222222222,0.5555555555555556
2013-01-30,Reading,Chelsea,2.0,2.0,D,71,81,-10,23,19,-1,-1,0.0,28.0,43.0,-15.0,0.17391304347826084,23,45,64,19,0.4736842105263158,47.0,22.0,25.0,0.5652173913043478,0,0,0,0,0,0,0,0,0.6,0.6,-26,-65,-20,-0.4736842105263158,-0.3913043478260869,-40.0,0.0,0.8
2013-02-02,Arsenal,Stoke,1.0,0.0,H,80,75,5,24,38,70,25,0.5526315789473685,48.0,29.0,19.0,0.4166666666666667,24,30,45,-17,0.2894736842105263,24.0,29.0,-5.0,0.25,0,0,0,0,0,0,0,0,0.2,0.0,8,25,42,0.2631578947368421,0.16666666666666669,24.0,0.5555555555555556,0.2222222222222222
2013-02-02,Everton,Aston Villa,3.0,3.0,D,76,75,1,24,41,56,10,0.3947368421052632,37.0,27.0,10.0,0.4166666666666667,24,20,38,-16,0.18421052631578946,20.0,46.0,-26.0,0.16666666666666666,0,0,0,0,0,0,0,0,0.4,0.0,21,18,26,0.21052631578947376,0.25,36.0,0.1794871794871795,0.41025641025641024
2013-02-02,Fulham,Man United,0.0,1.0,A,77,82,-5,24,28,52,-3,0.3684210526315789,36.0,41.0,-5.0,0.2916666666666667,24,59,89,56,0.7368421052631579,59.0,31.0,28.0,0.7916666666666666,0,0,0,0,0,0,0,0,0.4,0.8,-31,-37,-59,-0.3684210526315789,-0.5,-33.0,0.13043478260869565,0.6956521739130435
2013-02-02,Newcastle,Chelsea,3.0,2.0,H,77,81,-4,24,24,65,5,0.5,30.0,42.0,-12.0,0.25,24,46,64,19,0.4736842105263158,49.0,24.0,25.0,0.5416666666666666,0,0,0,0,0,0,0,0,0.2,0.4,-22,1,-14,0.02631578947368418,-0.29166666666666663,-37.0,0.21621621621621623,0.4864864864864865
2013-02-02,QPR,Norwich,0.0,0.0,D,75,73,2,24,16,37,-23,0.2631578947368421,18.0,37.0,-19.0,0.08333333333333333,24,27,47,-14,0.3157894736842105,25.0,40.0,-15.0,0.25,0,0,0,0,0,0,0,0,0.2,0.0,-11,-10,-9,-0.05263157894736842,-0.16666666666666669,-4.0,0.2857142857142857,0.42857142857142855
